enderecos,lon,lat,endereco
"AGUAS MARINHAS, 142 - BRAGA MENDES, Manaus - AM, 69095000",-59.9417913,-3.0259644,"AGUAS MARINHAS, 142 - BRAGA MENDES, Manaus - AM, 69095000"
"Rodrigo Otávio, -194 - JAPIIM II, Manaus - AM, 69073177",-59.9885549,-3.1363491,"Rodrigo Otávio, -194 - JAPIIM II, Manaus - AM, 69073177"
"PORTO MARISCO, 220 - JORGE TEIXEIRA II, Manaus - AM, 69088754",-60.0640109,-3.1081808,"PORTO MARISCO, 220 - JORGE TEIXEIRA II, Manaus - AM, 69088754"
"LEVEGILDO SOARES, 0 - AUXILIADORA, Manicoré - AM, 69280000",-61.2862567,-5.805047999999999,"LEVEGILDO SOARES, 0 - AUXILIADORA, Manicoré - AM, 69280000"
"Castelo Branco, 0 - CENTRO, Maraã - AM, 69490000",-65.5901123,-1.8635313,"Castelo Branco, 0 - CENTRO, Maraã - AM, 69490000"
"MANOEL RAIMUNDO GARCIA, 991 - SANTA LUZIA, Maués - AM, 69190000",-57.713208,-3.388594,"MANOEL RAIMUNDO GARCIA, 991 - SANTA LUZIA, Maués - AM, 69190000"
"HENRIQUE MAGNANI, 0 - RAMALHO JUNIOR, Maués - AM, 69190000",-57.7173738,-3.3844591,"HENRIQUE MAGNANI, 0 - RAMALHO JUNIOR, Maués - AM, 69190000"
"ANTÔNIO NEGREIROS, 320 - DONGA MICHILES, Maués - AM, 69190000",-57.717571,-3.3808634,"ANTÔNIO NEGREIROS, 320 - DONGA MICHILES, Maués - AM, 69190000"
"SOUZA FILHO, 27 - Santo Antonio, Nhamundá - AM, 69140000",-56.7114248,-2.1934124,"SOUZA FILHO, 27 - Santo Antonio, Nhamundá - AM, 69140000"
"PASSAGEM PARNAIBA, 0 - SANTA MARIA, Nova Olinda do Norte - AM, 69230000",-41.7733626,-2.9055447,"PASSAGEM PARNAIBA, 0 - SANTA MARIA, Nova Olinda do Norte - AM, 69230000"
"Pedro Sabo Mendes, 0 - Centro, Novo Airão - AM, 69730000",-61.5136037,-2.3022194,"Pedro Sabo Mendes, 0 - Centro, Novo Airão - AM, 69730000"
"Cônego Bento, 90 - Japiim, Novo Aripuanã - AM, 69260000",-60.3734914,-5.130319399999999,"Cônego Bento, 90 - Japiim, Novo Aripuanã - AM, 69260000"
"RAUL GOES, 103 - Palmares, Parintins - AM, 69153090",-56.7291944,-2.6366311,"RAUL GOES, 103 - Palmares, Parintins - AM, 69153090"
"MINISTRO ANTONIO CABREIRA, 0 - VILA AMAZONIA, Parintins - AM, 69150000",-56.6624117,-2.6133744,"MINISTRO ANTONIO CABREIRA, 0 - VILA AMAZONIA, Parintins - AM, 69150000"
"RUA IRMÃ CRISTINE, 3741 - ITAÚNA II, Parintins - AM, 69151120",-56.7427648,-2.6486695,"RUA IRMÃ CRISTINE, 3741 - ITAÚNA II, Parintins - AM, 69151120"
"BEIRA RIO, 1 - UNIÃO, Parintins - AM, 69152536",-56.7295262,-2.6377762,"BEIRA RIO, 1 - UNIÃO, Parintins - AM, 69152536"
"19 de março, 0 - Cidade Alta, Pauini - AM, 69860000",-67.0005795,-7.712536,"19 de março, 0 - Cidade Alta, Pauini - AM, 69860000"
"SUCUPIRA, 859 - Centro, Presidente Figueiredo - AM, 69735000",-60.0263757,-2.0528882,"SUCUPIRA, 859 - Centro, Presidente Figueiredo - AM, 69735000"
"GOVERNADOR DOMINGOS MONTEIRO, 5 - ÁREA ADMINISTRATIVA, Rio Preto da Eva - AM, 69115000",-59.6998089,-2.7013452,"GOVERNADOR DOMINGOS MONTEIRO, 5 - ÁREA ADMINISTRATIVA, Rio Preto da Eva - AM, 69115000"
"RIO NEGRO, 0 - SÃO JUDAS TADEU, Santa Isabel do Rio Negro - AM, 69740000",-65.017274,-0.4127986,"RIO NEGRO, 0 - SÃO JUDAS TADEU, Santa Isabel do Rio Negro - AM, 69740000"
"JOSE ALVES GARCIA, 0 - SAO FRANCISCO, Santo Antônio do Içá - AM, 69680000",-67.94997049999999,-3.1005019,"JOSE ALVES GARCIA, 0 - SAO FRANCISCO, Santo Antônio do Içá - AM, 69680000"
"DOM PEDRO MASSA, 0 - CENTRO, São Gabriel da Cachoeira - AM, 69750000",-68.14314139999999,0.5582387999999999,"DOM PEDRO MASSA, 0 - CENTRO, São Gabriel da Cachoeira - AM, 69750000"
"rua 31 de maio, 250 - Campinas, São Paulo de Olivença - AM, 69600000",-68.9477328,-3.4661613,"rua 31 de maio, 250 - Campinas, São Paulo de Olivença - AM, 69600000"
"NOVA REPUBLICA, 0 - TRINDADE, São Sebastião do Uatumã - AM, 69135000",-57.8735374,-2.5595103,"NOVA REPUBLICA, 0 - TRINDADE, São Sebastião do Uatumã - AM, 69135000"
"Valdir Garcia, 1 - Panorama, Silves - AM, 69114000",-58.21458969999999,-2.834382,"Valdir Garcia, 1 - Panorama, Silves - AM, 69114000"
"AMIZADE, 0 - CENTRO, Tabatinga - AM, 69640000",-69.9369402,-4.2305839,"AMIZADE, 0 - CENTRO, Tabatinga - AM, 69640000"
"CASTELO BRANCO, 321 - CENTRO, Tapauá - AM, 69480000",-7.4964662,39.8197117,"CASTELO BRANCO, 321 - CENTRO, Tapauá - AM, 69480000"
"DO AEROPORTO, 1900 - São Francisco, Tefé - AM, 69552815",-65.6658568,-4.460647799999999,"DO AEROPORTO, 1900 - São Francisco, Tefé - AM, 69552815"
"COPACABANA, 336 - ABIAL, Tefé - AM, 69550405",-64.7198702,-3.3685833,"COPACABANA, 336 - ABIAL, Tefé - AM, 69550405"
"rua alexandre santos, 455 - centro, Tonantins - AM, 69685000",-67.7707748,-2.8604425,"rua alexandre santos, 455 - centro, Tonantins - AM, 69685000"
"FRANCO LOPES, 263 - CENTRO, Uarini - AM, 69530000",-65.1583648,-2.9837693,"FRANCO LOPES, 263 - CENTRO, Uarini - AM, 69530000"
"CEL. LIBÓRIO, 94 - CENTRO, Urucará - AM, 69130000",-57.7582529,-2.5288666,"CEL. LIBÓRIO, 94 - CENTRO, Urucará - AM, 69130000"
"SÃO SEBASTIÃO, 0 - CENTRO, Urucurituba - AM, 69180000",-58.1575095,-3.1263262,"SÃO SEBASTIÃO, 0 - CENTRO, Urucurituba - AM, 69180000"
"SANTA LUZIA, 100 - CENTRO, Amajari - RR, 69343000",-62.2626627,3.7483614,"SANTA LUZIA, 100 - CENTRO, Amajari - RR, 69343000"
"SANTOS DUMONT, 56 - AZUL, Alto Alegre - RR, 69350000",-61.3030081,2.9887556,"SANTOS DUMONT, 56 - AZUL, Alto Alegre - RR, 69350000"
"JOAQUIM ALVES, 52 - CENTRO, Alto Alegre - RR, 69350000",-63.3918347,3.2028147,"JOAQUIM ALVES, 52 - CENTRO, Alto Alegre - RR, 69350000"
"CURITIBA, 372 - NOVA CIDADE, Boa Vista - RR, 69316192",-60.7309052,2.7645485,"CURITIBA, 372 - NOVA CIDADE, Boa Vista - RR, 69316192"
"HILDA SOBRAL GUEDES, 81 - UNIÃO, Boa Vista - RR, 69313770",-60.7279497,2.8438162,"HILDA SOBRAL GUEDES, 81 - UNIÃO, Boa Vista - RR, 69313770"
"CARMELO, 0 - SILVIO BOTELHO, Boa Vista - RR, 69314537",-60.7391075,2.80446,"CARMELO, 0 - SILVIO BOTELHO, Boa Vista - RR, 69314537"
"SANTO AGOSTINHO, 193 - CENTENÁRIO, Boa Vista - RR, 69312490",-60.7154177,2.7945068,"SANTO AGOSTINHO, 193 - CENTENÁRIO, Boa Vista - RR, 69312490"
"David Cruz, 90 - CALUNGÁ, Boa Vista - RR, 69303320",-60.6720205,2.8083202,"David Cruz, 90 - CALUNGÁ, Boa Vista - RR, 69303320"
"Rua: Marieta de  Melo Marques, 869 - Drº Sílvio Leite, Boa Vista - RR, 69314354",-60.74407970000001,2.8244366,"Rua: Marieta de  Melo Marques, 869 - Drº Sílvio Leite, Boa Vista - RR, 69314354"
"Paraguai, 250 - Cauamé, Boa Vista - RR, 69311114",-60.71087129999999,2.8450772,"Paraguai, 250 - Cauamé, Boa Vista - RR, 69311114"
"MARIA DE OLINDA FRANCO MEGIAS, 1 - CIDADE NOVA, Bonfim - RR, 69380000",-59.8209507,3.3701449,"MARIA DE OLINDA FRANCO MEGIAS, 1 - CIDADE NOVA, Bonfim - RR, 69380000"
"FRANCISCO ALVES GONDIN S/N, 1 - Antonio Chagas Pinto, Cantá - RR, 69390000",-60.6038353,2.6110974,"FRANCISCO ALVES GONDIN S/N, 1 - Antonio Chagas Pinto, Cantá - RR, 69390000"
"VISTA ALEGRE, 100 - VILA, Caracaraí - RR, 69360000",-61.13524349999999,1.8056758,"VISTA ALEGRE, 100 - VILA, Caracaraí - RR, 69360000"
"JOSE CANDIDO DE SÁ, 1463 - CENTRO, Caracaraí - RR, 69360000",-61.12900469999999,1.8126809,"JOSE CANDIDO DE SÁ, 1463 - CENTRO, Caracaraí - RR, 69360000"
"BR 210, 93 - CENTRO, Caroebe - RR, 69378000",-59.7601575,0.9064342,"BR 210, 93 - CENTRO, Caroebe - RR, 69378000"
"Duque de Caxias de esquina com a Rua Isidorio Rodrigues, 0 - Centro, Iracema - RR, 69348000",-43.3053106,-22.7862985,"Duque de Caxias de esquina com a Rua Isidorio Rodrigues, 0 - Centro, Iracema - RR, 69348000"
"Padre Tobias, 22 - CENTRO, Mucajaí - RR, 69340000",-60.9229274,2.4453133,"Padre Tobias, 22 - CENTRO, Mucajaí - RR, 69340000"
"Rua N9, 2 - centro, Normandia - RR, 69355000",-59.6302755,3.880162699999999,"Rua N9, 2 - centro, Normandia - RR, 69355000"
"VENEZUELA, 958 - Vila Nova, Pacaraima - RR, 69345000",-61.1432703,4.4839184,"VENEZUELA, 958 - Vila Nova, Pacaraima - RR, 69345000"
"DRª YANDARA, 3476 - CENTRO, Rorainópolis - RR, 69373000",-60.4246635,0.9428700999999999,"DRª YANDARA, 3476 - CENTRO, Rorainópolis - RR, 69373000"
"São Cristovão, 0 - Centro, São João da Baliza - RR, 69375000",-59.933476400000004,0.5861763000000001,"São Cristovão, 0 - Centro, São João da Baliza - RR, 69375000"
"1, 1 - mortbatlantida, São Luiz - RR, 69370000",-60.1647697,0.8187673999999999,"1, 1 - mortbatlantida, São Luiz - RR, 69370000"
"Rua Cici Mota, 0 - CENTRO, Uiramutã - RR, 69358000",-60.39645050000001,4.5474757,"Rua Cici Mota, 0 - CENTRO, Uiramutã - RR, 69358000"
"HILDO CARVALHO, 0 - SÂO SEBASTIÂO, Abaetetuba - PA, 68440000",-48.8763601,-1.7370349,"HILDO CARVALHO, 0 - SÂO SEBASTIÂO, Abaetetuba - PA, 68440000"
"RI0 IPANEMA, 0 - ILHAS, Abaetetuba - PA, 68440000",-48.9605972,-1.677582,"RI0 IPANEMA, 0 - ILHAS, Abaetetuba - PA, 68440000"
"JOÃO BATISTA FIGUEIREDO, 917 - VILA DE BEJA, Abaetetuba - PA, 68440000",-48.8054157,-1.6211287,"JOÃO BATISTA FIGUEIREDO, 917 - VILA DE BEJA, Abaetetuba - PA, 68440000"
"JAIRLANDIA, 659 - ALGODOAL, Abaetetuba - PA, 68440000",-48.8903008,-1.7313388,"JAIRLANDIA, 659 - ALGODOAL, Abaetetuba - PA, 68440000"
"LAURO SODRE, 1888 - SÂO LOURENÇO, Abaetetuba - PA, 68440000",-48.8853296,-1.7209508,"LAURO SODRE, 1888 - SÂO LOURENÇO, Abaetetuba - PA, 68440000"
"DEOCLECIANO TOCANTINS VIANA, 2232 - ANGÉLICA, Abaetetuba - PA, 68440000",-48.86605729999999,-1.7212733,"DEOCLECIANO TOCANTINS VIANA, 2232 - ANGÉLICA, Abaetetuba - PA, 68440000"
"RIO QUIANDUBA, 0 - ILHAS, Abaetetuba - PA, 68440000",-48.9605972,-1.677582,"RIO QUIANDUBA, 0 - ILHAS, Abaetetuba - PA, 68440000"
"RIO URUBUÉU CABECEIRA, 100 - ILHAS, Abaetetuba - PA, 68440000",-43.1728965,-22.9068467,"RIO URUBUÉU CABECEIRA, 100 - ILHAS, Abaetetuba - PA, 68440000"
"RUA SÃO SEBASTIÃO, 643 - CENTRO, Abel Figueiredo - PA, 68527000",-48.399027,-4.9478179,"RUA SÃO SEBASTIÃO, 643 - CENTRO, Abel Figueiredo - PA, 68527000"
"SÃO SEVERINO, 0 - PANTANAL, Acará - PA, 68690000",-48.1943363,-1.9604094,"SÃO SEVERINO, 0 - PANTANAL, Acará - PA, 68690000"
"ACARA MOJU, KM01 S/N, 0 - alegria, Acará - PA, 68690000",-48.7655306,-1.8844563,"ACARA MOJU, KM01 S/N, 0 - alegria, Acará - PA, 68690000"
"ALÇA VIÁRIA KM 32, 0 - ZONA RURAL, Acará - PA, 68690000",-48.5267992,-1.6875954,"ALÇA VIÁRIA KM 32, 0 - ZONA RURAL, Acará - PA, 68690000"
"Marcionilo de Oliveira, 130 - Capim Marinho, Afuá - PA, 68890000",-50.386968,-0.1582038,"Marcionilo de Oliveira, 130 - Capim Marinho, Afuá - PA, 68890000"
"Geraldo Pereira da Paz, 0 - Bela Vista, Água Azul do Norte - PA, 68533000",-50.4809029,-6.812375599999999,"Geraldo Pereira da Paz, 0 - Bela Vista, Água Azul do Norte - PA, 68533000"
"Paraná, 0 - centro, Água Azul do Norte - PA, 68533000",-50.48279669999999,-6.802661199999999,"Paraná, 0 - centro, Água Azul do Norte - PA, 68533000"
"JOSE RAFAEL VALENTE, 612 - SÃO FRANCISCO, Alenquer - PA, 68200000",-54.743133,-1.9432314,"JOSE RAFAEL VALENTE, 612 - SÃO FRANCISCO, Alenquer - PA, 68200000"
"JOSE LEITE DE MELO, 1500 - SAO CRISTOVAO, Alenquer - PA, 68200000",-54.7366177,-1.9475542,"JOSE LEITE DE MELO, 1500 - SAO CRISTOVAO, Alenquer - PA, 68200000"
"PARANAQUARA, 572 - PALHAL, Almeirim - PA, 68230000",-53.2440839,-1.7316637,"PARANAQUARA, 572 - PALHAL, Almeirim - PA, 68230000"
"K1, 159 - AREA INDUSTRIAL, Almeirim - PA, 68240000",-52.57857130000001,-1.5239527,"K1, 159 - AREA INDUSTRIAL, Almeirim - PA, 68240000"
"ACESSO OITO, 877 - SUDAM I, Altamira - PA, 68371260",-52.2154552,-3.2033579,"ACESSO OITO, 877 - SUDAM I, Altamira - PA, 68371260"
"DOIS, 115 - MUTIRAO, Altamira - PA, 68377044",-52.210865,-3.1888255,"DOIS, 115 - MUTIRAO, Altamira - PA, 68377044"
"TREZE, 215 - JARDIM ALTAMIRA, Altamira - PA, 68370000",-52.2203717,-3.1892318,"TREZE, 215 - JARDIM ALTAMIRA, Altamira - PA, 68370000"
"Antonio Cardoso, 0 - Cidade Nova II, Anajás - PA, 68810000",-49.9373046,-0.9864298999999999,"Antonio Cardoso, 0 - Cidade Nova II, Anajás - PA, 68810000"
"RUA 02 DE JUNHO, 15 - AGUAS BRANCAS, Ananindeua - PA, 67000000",-48.3761686,-1.3686592,"RUA 02 DE JUNHO, 15 - AGUAS BRANCAS, Ananindeua - PA, 67000000"
"RUA SÃO JORGE  PARQUE AURA, 0 - ÁGUAS LINDAS, Ananindeua - PA, 67000000",-48.3833043,-1.4023354,"RUA SÃO JORGE  PARQUE AURA, 0 - ÁGUAS LINDAS, Ananindeua - PA, 67000000"
"Cidade Nova VI, SN 22, 22 - COQUEIRO, Ananindeua - PA, 67000000",-48.3966114,-1.3433127,"Cidade Nova VI, SN 22, 22 - COQUEIRO, Ananindeua - PA, 67000000"
"DO SOL, 7 - MAGUARI, Ananindeua - PA, 67000000",-48.3760959,-1.354109,"DO SOL, 7 - MAGUARI, Ananindeua - PA, 67000000"
"CONJUNTO UIRAPURU, WE 02, QD. 24, SN, 0 - ICUI GUAJARÁ, Ananindeua - PA, 67000000",-48.39721549999999,-1.3267866,"CONJUNTO UIRAPURU, WE 02, QD. 24, SN, 0 - ICUI GUAJARÁ, Ananindeua - PA, 67000000"
"19 de Março, 251 - GUANABARA, Ananindeua - PA, 67000000",-48.4206762,-1.3982241,"19 de Março, 251 - GUANABARA, Ananindeua - PA, 67000000"
"TRANSCOQUEIRO, 74 - UNA, Ananindeua - PA, 67000000",-48.4229174,-1.3735813,"TRANSCOQUEIRO, 74 - UNA, Ananindeua - PA, 67000000"
"CONJUNTO RORAIMA AMAPA, 0 - CURUÇAMBA, Ananindeua - PA, 67000000",-48.3718885,-1.3305154,"CONJUNTO RORAIMA AMAPA, 0 - CURUÇAMBA, Ananindeua - PA, 67000000"
"Estrada do 40 Horas, Rua Santa Clara, 14 - 40 Horas, Ananindeua - PA, 67000000",-48.4197746,-1.3484714,"Estrada do 40 Horas, Rua Santa Clara, 14 - 40 Horas, Ananindeua - PA, 67000000"
"MANOEL DE SOUSA, 4 - DISTRITO INDUSTRIAL, Ananindeua - PA, 67000000",-48.3652011,-1.3514102,"MANOEL DE SOUSA, 4 - DISTRITO INDUSTRIAL, Ananindeua - PA, 67000000"
"Presidente Keennedy, 0 - Centro, Anapu - PA, 68365000",-51.20192000000001,-3.467645,"Presidente Keennedy, 0 - Centro, Anapu - PA, 68365000"
"PAULO FERNANDES, 91 - SAO MIGUEL, Augusto Corrêa - PA, 68610000",-46.6418016,-1.0204832,"PAULO FERNANDES, 91 - SAO MIGUEL, Augusto Corrêa - PA, 68610000"
"Bento Costa, 350 - ESPIRITO SANTO, Augusto Corrêa - PA, 68610000",-46.6417101,-1.0258924,"Bento Costa, 350 - ESPIRITO SANTO, Augusto Corrêa - PA, 68610000"
"Rua Castanheira, 128 - Aparecida, Aurora do Pará - PA, 68658000",-47.6849007,-2.2322894,"Rua Castanheira, 128 - Aparecida, Aurora do Pará - PA, 68658000"
"HUMBERTO DE ABREU FRAZÃO, 306 - CENTRO, Aveiro - PA, 68150000",-56.0249982,-3.5126215,"HUMBERTO DE ABREU FRAZÃO, 306 - CENTRO, Aveiro - PA, 68150000"
"PRESIDENTE VARGAS, 0 - CENTRO, Bagre - PA, 68475000",-50.20847939999999,-1.9014027,"PRESIDENTE VARGAS, 0 - CENTRO, Bagre - PA, 68475000"
"OSVALDO PAIXAO, 0 - NOVO SAO FRANCISCO, Baião - PA, 68465000",-49.667539,-2.8015405,"OSVALDO PAIXAO, 0 - NOVO SAO FRANCISCO, Baião - PA, 68465000"
"OLIMPIA, 302 - CENTRO, Bannach - PA, 68388000",-50.5964124,-7.472539299999999,"OLIMPIA, 302 - CENTRO, Bannach - PA, 68388000"
"PA 481, 481 - SÃO FRANCISCO, Barcarena - PA, 68447000",-48.6135691,-1.5103166,"PA 481, 481 - SÃO FRANCISCO, Barcarena - PA, 68447000"
"RUA RAIMUNDO DIAS, 0 - CENTRO, Barcarena - PA, 68445000",-48.6214728,-1.5095997,"RUA RAIMUNDO DIAS, 0 - CENTRO, Barcarena - PA, 68445000"
"LAURO SODRÉ,, 1 - VILA DO CONDE, Barcarena - PA, 68447000",-48.6921911,-1.5199701,"LAURO SODRÉ,, 1 - VILA DO CONDE, Barcarena - PA, 68447000"
"PA 151, 1 - VILA ARAPARI, Barcarena - PA, 68445000",-48.91910190000001,-1.9467089,"PA 151, 1 - VILA ARAPARI, Barcarena - PA, 68445000"
"PA 151, km 19, 0 - Vila Castanhalzinho, Barcarena - PA, 68445000",-48.593448,-1.6379492,"PA 151, km 19, 0 - Vila Castanhalzinho, Barcarena - PA, 68445000"
"EVANDRO BONA, 99 - ITAITEUA, Belém - PA, 66040172",-48.45187240000001,-1.2653989,"EVANDRO BONA, 99 - ITAITEUA, Belém - PA, 66040172"
"MANOEL BARATA, 1104 - PONTA GROSSA, Belém - PA, 66812020",-48.4874009,-1.3044906,"MANOEL BARATA, 1104 - PONTA GROSSA, Belém - PA, 66812020"
"MUNDURUCUS, 360 - JURUNAS, Belém - PA, 66033343",-48.4972229,-1.4707273,"MUNDURUCUS, 360 - JURUNAS, Belém - PA, 66033343"
"DJALMA DUTRA, 265 - TELÉGRAFO, Belém - PA, 66113010",-48.48858569999999,-1.4307006,"DJALMA DUTRA, 265 - TELÉGRAFO, Belém - PA, 66113010"
"LOMAS VALENTINAS, 2585 - MARCO, Belém - PA, 66093677",-48.4542486,-1.4343987,"LOMAS VALENTINAS, 2585 - MARCO, Belém - PA, 66093677"
"ALCINDO CACELA, 2993 - CREMAÇÃO, Belém - PA, 66065205",-48.476601,-1.4634232,"ALCINDO CACELA, 2993 - CREMAÇÃO, Belém - PA, 66065205"
"AUGUSTO CORRÊA, 494 - GUAMÁ, Belém - PA, 66075110",-48.459007,-1.471493,"AUGUSTO CORRÊA, 494 - GUAMÁ, Belém - PA, 66075110"
"TIMBÓ, 1557 - PEDREIRA, Belém - PA, 66083051",-48.4702731,-1.4326046,"TIMBÓ, 1557 - PEDREIRA, Belém - PA, 66083051"
"FRANCELINO SANTOS, 509 - FAROL, Belém - PA, 66916040",-48.464049,-1.1359532,"FRANCELINO SANTOS, 509 - FAROL, Belém - PA, 66916040"
"BETÂNIA, 16 - BENGUÍ, Belém - PA, 66630140",-48.4492251,-1.3713838,"BETÂNIA, 16 - BENGUÍ, Belém - PA, 66630140"
"BR 316 KM 06, 0 - AURÁ, Belém - PA, 66645000",-48.4100928,-1.3876054,"BR 316 KM 06, 0 - AURÁ, Belém - PA, 66645000"
"DAS ROSAS, 194 - PARQUE VERDE, Belém - PA, 66633165",-48.4570598,-1.3595353,"DAS ROSAS, 194 - PARQUE VERDE, Belém - PA, 66633165"
"ESTRADA QUATRO, 2651 - Centro, Belterra - PA, 68143000",-54.9357558,-2.6400759,"ESTRADA QUATRO, 2651 - Centro, Belterra - PA, 68143000"
"MARTINHO MONTEIRO, 552 - MURININ, Benevides - PA, 68795000",-48.32305299999999,-1.2820524,"MARTINHO MONTEIRO, 552 - MURININ, Benevides - PA, 68795000"
"Leão Delgado, 430 - Flores, Benevides - PA, 68795000",-48.247963,-1.3700972,"Leão Delgado, 430 - Flores, Benevides - PA, 68795000"
"CASTELO BRANCO, 125 - CENTRO, Bom Jesus do Tocantins - PA, 68525000",-48.602275,-5.044939299999999,"CASTELO BRANCO, 125 - CENTRO, Bom Jesus do Tocantins - PA, 68525000"
"RUA 13 DE MAIO, 30 - CENTRO, Bom Jesus do Tocantins - PA, 68525000",-48.6070611,-5.0487152,"RUA 13 DE MAIO, 30 - CENTRO, Bom Jesus do Tocantins - PA, 68525000"
"RUTH PASSARINHO, 0 - CENTRO, Bonito - PA, 68645000",-47.3073173,-1.3618974,"RUTH PASSARINHO, 0 - CENTRO, Bonito - PA, 68645000"
"SAGRADO CORAÇAO DE JESUS, 3 - TAIRA, Bragança - PA, 68600000",-46.7804874,-1.0624632,"SAGRADO CORAÇAO DE JESUS, 3 - TAIRA, Bragança - PA, 68600000"
"PEDRO II, 655 - alegre, Bragança - PA, 68600000",-46.7702596,-1.0600384,"PEDRO II, 655 - alegre, Bragança - PA, 68600000"
"CORONEL ANTONIO PEDRO, 199 - ALDEIA, Bragança - PA, 68600000",-46.7627025,-1.0533553,"CORONEL ANTONIO PEDRO, 199 - ALDEIA, Bragança - PA, 68600000"
"SINHÁ FERREIRA, 2161 - VILA SINHÁ, Bragança - PA, 68600000",-46.7731102,-1.0482165,"SINHÁ FERREIRA, 2161 - VILA SINHÁ, Bragança - PA, 68600000"
"28 de abril, 603 - CENTRO, Brasil Novo - PA, 68148000",-52.5407058,-3.3021284,"28 de abril, 603 - CENTRO, Brasil Novo - PA, 68148000"
"Rua 13 de Maio, 0 - Nova Vida, Brejo Grande do Araguaia - PA, 68521000",-48.4387577,-5.677288799999999,"Rua 13 de Maio, 0 - Nova Vida, Brejo Grande do Araguaia - PA, 68521000"
"GETULIO VARGAS, 20 - CENTRO, Breu Branco - PA, 68488000",-49.56940150000001,-3.7761654,"GETULIO VARGAS, 20 - CENTRO, Breu Branco - PA, 68488000"
"GUERINO VALMINI, 91 - CONQUISTA, Breu Branco - PA, 68488000",-49.5725626,-3.7735287,"GUERINO VALMINI, 91 - CONQUISTA, Breu Branco - PA, 68488000"
"BELEM, 0 - CONTINENTAL, Breu Branco - PA, 68488000",-48.4901799,-1.4557549,"BELEM, 0 - CONTINENTAL, Breu Branco - PA, 68488000"
"GURUPÁ, 0 - CIDADE NOVA, Breves - PA, 68800000",-50.4754233,-1.6848495000000001,"GURUPÁ, 0 - CIDADE NOVA, Breves - PA, 68800000"
"Dr. TEIXEIRA DA COSTA, 1224 - RIACHO DOCE, Breves - PA, 68800000",-50.4843673,-1.6738577,"Dr. TEIXEIRA DA COSTA, 1224 - RIACHO DOCE, Breves - PA, 68800000"
"ADEMAR FERREIRA, 1206 - JARDIM TROPICAL, Breves - PA, 68800000",-50.4902848,-1.6813366,"ADEMAR FERREIRA, 1206 - JARDIM TROPICAL, Breves - PA, 68800000"
"AMBRÓSIO CORRÊA, 37 - PALHA, Bujaru - PA, 68670000",-48.038708,-1.5153531,"AMBRÓSIO CORRÊA, 37 - PALHA, Bujaru - PA, 68670000"
"ALMIR GABRIEL, 0 - CENTRO, Cachoeira do Piriá - PA, 68617000",NA,NA,"ALMIR GABRIEL, 0 - CENTRO, Cachoeira do Piriá - PA, 68617000"
"DEPUTADO JOSE RODRIGUES VIANA, 0 - Centro, Cachoeira do Arari - PA, 68840000",-48.9611569,-1.0096307,"DEPUTADO JOSE RODRIGUES VIANA, 0 - Centro, Cachoeira do Arari - PA, 68840000"
"JEREMIAS RODRIGUES, 1029 - SÃO BENEDITO, Cametá - PA, 68400000",-49.4951281,-2.2381935,"JEREMIAS RODRIGUES, 1029 - SÃO BENEDITO, Cametá - PA, 68400000"
"DEODORO DE MENDONÇA, 0 - NOVO, Cametá - PA, 68400000",-49.5038299,-2.2373866,"DEODORO DE MENDONÇA, 0 - NOVO, Cametá - PA, 68400000"
"Av Cônego Siqueira, 0 - brasilia, Cametá - PA, 68400000",-49.5052529,-2.2509732,"Av Cônego Siqueira, 0 - brasilia, Cametá - PA, 68400000"
"Transcametá km 0, 0 - NOVA CAMETÁ, Cametá - PA, 68400000",-49.5149386,-2.2555901,"Transcametá km 0, 0 - NOVA CAMETÁ, Cametá - PA, 68400000"
"FERNANDO CAMARINHA, 1101 - CIDADE NOVA, Cametá - PA, 68400000",-49.5117975,-2.2454794,"FERNANDO CAMARINHA, 1101 - CIDADE NOVA, Cametá - PA, 68400000"
"Goiás, 170 - Novo Brasil, Canaã dos Carajás - PA, 68537000",-49.8362237,-15.8270369,"Goiás, 170 - Novo Brasil, Canaã dos Carajás - PA, 68537000"
"Angelim, 0 - Nova Canaã, Canaã dos Carajás - PA, 68537000",-49.8620886,-6.533420599999999,"Angelim, 0 - Nova Canaã, Canaã dos Carajás - PA, 68537000"
"RUTH PASSARINHO, 110 - SÃO DOMINGOS, Capanema - PA, 68701440",-47.1665558,-1.2025232,"RUTH PASSARINHO, 110 - SÃO DOMINGOS, Capanema - PA, 68701440"
"FRANCISCO OLIVEIRA MARTINS, 160 - CAMPINHO, Capanema - PA, 68700000",-47.158824,-1.1833792,"FRANCISCO OLIVEIRA MARTINS, 160 - CAMPINHO, Capanema - PA, 68700000"
"JOÃO MOURA DA COSTA, CONJUNTO J.R. (José Rufino)., 806 - RODOVIÁRIO, Capitão Poço - PA, 68650000",-47.0744123,-1.7581152,"JOÃO MOURA DA COSTA, CONJUNTO J.R. (José Rufino)., 806 - RODOVIÁRIO, Capitão Poço - PA, 68650000"
"Espírito Santo, 994 - Santa Helena, Castanhal - PA, 68745000",-47.9547584,-1.2844819,"Espírito Santo, 994 - Santa Helena, Castanhal - PA, 68745000"
"9 de novembro, 0 - Pantanal, Castanhal - PA, 68740000",-47.9458457,-1.3149969,"9 de novembro, 0 - Pantanal, Castanhal - PA, 68740000"
