code_suas,municipio,cod_ibge,uf,nome_centro,tipo_centro,endereco,telefone,data_abertura,fonte_centros,fonte_geocode,lon,lat
12707702890,Rio Largo,2707701,AL,CREAS RIO LARGO,CREAS,"Avenida AV, PRESIDENTE GETULIO VARGAS, 154 - CENTRO, Rio Largo - AL, 57100-000",(82) 98119-0922,07/08/2006,MDS,Google,-35.8532698,-9.487999
11200502045,Sena Madureira,1200500,AC,CREAS CENTRO DE REFERENCIA ESPECIALIZADO DA ASSISTENCIA SOCIAL,CREAS,"Avenida AVELINO CHAVES, 1159 - CENTRO, Sena Madureira - AC, 69940-000",(68) 3612-3067,02/02/2002,MDS,Google,-68.656927,-9.0682069
12101701683,Barreirinhas,2101707,MA,CREAS LADEIRA,CREAS,"Avenida AVENIDA 31 DE MARÃ‡O, 436 - LADEIRA, Barreirinhas - MA, 65590-000",(98) 3349-0003,01/06/2006,MDS,Google,-42.8236208,-2.759
15107920668,Sorriso,5107925,MT,CREAS - CENTRO DE REFERENCIA ESPECIALIZADO DA ASSISTENCIA SOCIAL,CREAS,"Avenida AVENIDA ADEMAR RAITER, 394 - CENTRO, Sorriso - MT, 78890-000",(66) 3544-9683,25/03/2006,MDS,Google,-55.7143107,-12.544992
27060098480,Olivença,2706000,AL,CREAS JOSÃ‰ EMIDIO SILVA,CREAS,"Avenida AVENIDA CICERO VIEIRA DE MENEZES, 0 - CLIMA BOM, Olivença - AL, 57550-000",(82) 3632-1288,01/02/2016,MDS,Google,-37.1945542,-9.5122213
41030498476,Boa Ventura de São Roque,4103040,PR,CREAS - JOSELIA DALSOTO LOPES GRALAK,CREAS,"Avenida AVENIDA DALZOTO, 6 - CENTRO, Boa Ventura de São Roque - PR, 85225-000",(42) 3652-1288,08/04/2016,MDS,Google,-51.5457859,-24.8833854
29266093676,Ribeira do Pombal,2926608,BA,CREAS ANTONIO JOSÃ‰ DOMINGOS DE SANTANA,CREAS,"Avenida AVENIDA DEPUTADO ANTONIO BRITO, 132 - CENTRO, Ribeira do Pombal - BA, 48000-000",(75) 99714-2940,27/12/2010,MDS,Google,-38.54031250000001,-10.835187
15106421829,Peixoto de Azevedo,5106422,MT,CREAS PEIXOTO DE AZEVEDO,CREAS,"Avenida AVENIDA MARANHÃƒO, 1100 - LIBERDADE, Peixoto de Azevedo - MT, 78530-000",(66) 3575-2094,01/12/2001,MDS,Google,-54.9979366,-10.2387285
27005098548,Barra de Santo Antônio,2700508,AL,CREAS,CREAS,"Avenida AVENIDA PEDRO CAVALCANTE, 358 - CENTRO, Barra de Santo Antônio - AL, 57925-000",(82) 3291-1313,02/05/2016,MDS,Google,-35.5064729,-9.409508899999999
12113001187,Vitorino Freire,2113009,MA,CREAS - IRENE PEREIRA ALMEIDA ALENCAR,CREAS,"Avenida AVENIDA PEDRO II SUL, 1 - CENTRO, Vitorino Freire - MA, 65320-000",(98) 3655-1381,05/10/2007,MDS,Google,-45.2552758,-4.2856938
12103302909,Codó,2103307,MA,CREAS CENTRO DE REFERENCIA ESPECIALIZADO DA ASSISTENCIA SOCIAL,CREAS,"Avenida AVENIDA SANTOS DUMONT, 0 - SÃƒO SEBASTIÃƒO, Codó - MA, 65400-000",(99) 3661-2708,01/09/2005,MDS,Google,-43.8904945,-4.4722751
12903200216,Barreiras,2903201,BA,CREAS - CENTRO DE REFERÃŠNCIA ESPECIALIZADO DE ASSISTÃŠNCIA SOCIAL,CREAS,"Avenida AYLON MACEDO, 1284 - BARREIRINHAS, Barreiras - BA, 47800-000",(77) 3612-8470,01/03/2001,MDS,Google,-45.0104825,-12.1417062
11100803510,Candeias do Jamari,1100809,RO,CREAS CENTRO DE REFERENCIA ESPECIALIZADO DE ASSISTENCIA SOCIAL,CREAS,"Avenida AYRTON SENNA, 356 - UNIÃƒO, Candeias do Jamari - RO, 76860-000",(69) 99317-6225,01/02/2010,MDS,Google,-63.70011969999999,-8.7943152
41093098332,Guaraniaçu,4109302,PR,CREAS -Centro de ReferÃªncia Especializado de AssistÃªncia Social,CREAS,"Avenida Abilon de Souza Naves, 358 - Centro, Guaraniaçu - PR, 85400-000",(45) 3232-1224,16/03/2015,MDS,Google,-52.86658139999999,-25.1006998
33035098276,Nova Iguaçu,3303500,RJ,CREAS DOM BOSCO,CREAS,"Avenida AbÃ­lio Augusto TÃ¡vora, 384 - Valverde, Nova Iguaçu - RJ, 26290-200",(21) 3794-8365,29/05/2015,MDS,Google,-43.5672881,-22.7984276
29172006584,Ituaçu,2917201,BA,CRAS de ITUAÇU,CRAS,"Avenida Acacio Ramos, 0 - Nosa Senhora do Alivio, Ituaçu - BA, 46640000",7781277669,01/08/2008,MDS,Google,-41.2999675,-13.81335
51046001042,Itiquira,5104609,MT,CRAS Centro de Referencia da Assistencia Social,CRAS,"Avenida Adelino de Souza Campos, 500 - Centro, Itiquira - MT, 78790000",6534911427,01/05/2006,MDS,Google,-54.1449207,-17.2059539
35371006244,Pedreira,3537107,SP,CRAS - Centro de Referência de Assistência Social,CRAS,"Avenida Adelino dos Santos Gouveia, 130 - Conjunto Habitacional Rainha da Paz, Pedreira - SP, 13920000",1938931984,01/01/2006,MDS,Google,-46.8928583,-22.7211349
41215093792,Rebouças,4121505,PR,CREAS Centro de ReferÃªncia Especializado de AssistÃªncia Social Odete da Aparecida Cipriano Zak,CREAS,"Avenida Adolfo Stadler, 795 - Alto da Gloria, Rebouças - PR, 84550-000",(42) 3457-1970,01/12/2010,MDS,Google,-50.692803,-25.6134215
31268010506,Frei Gaspar,3126802,MG,CASA DAS FAMÍLIAS,CRAS,"Avenida Agnelo José de Magalhães, 25 - Centro, Frei Gaspar - MG, 39840000",3335121251,02/01/2009,MDS,Google,-41.4812771,-18.1400375
12707101216,Piranhas,2707107,AL,CREAS PIRANHAS,CREAS,"Avenida Alagoas, 11 - XingÃ³, Piranhas - AL, 57460-000",(82) 3686-1431,02/02/2003,MDS,Google,-37.7662922,-9.6056371
14304203045,Candelária,4304200,RS,CREAS CUIDAR,CREAS,"Avenida AmÃ¢ndio Silva, 1000 - RincÃ£o Comprido, Candelária - RS, 96930-000",(51) 3743-8137,29/09/2009,MDS,Google,-52.78042139999999,-29.6765589
17030730917,Barra do Ouro,1703073,TO,CRAS,CRAS,"Avenida Ancelmo de Sousa, 0 - Centro, Barra do Ouro - TO, 77765000",63992047254,01/11/2010,MDS,Google,-47.6747271,-7.711706800000001
41225000528,Roncador,4122503,PR,Casa da Família - Centro de Referencia da Assistencia Social,CRAS,"Avenida Anchieta, 0 - Jardim Anchieta, Roncador - PR, 87320000",4435752667,01/01/2007,MDS,Google,-52.2899146,-24.5913147
13550602867,São Roque,3550605,SP,CREAS Centro de ReferÃªncia de AssistÃªncia Social,CREAS,"Avenida Antonino Dias Bastos, 1045 - Centro, São Roque - SP, 18130-000",(11) 4784-1549,02/02/2009,MDS,Google,-47.1342338,-23.5265839
32040098304,Pancas,3204005,ES,CREAS,CREAS,"Avenida Antonio Cabalini, 570 - CENTRO, Pancas - ES, 29950-000",(27) 3726-1005,04/02/2015,MDS,Google,-40.1043057,-18.8851034
29199503089,Maetinga,2919959,BA,Casa da Familia,CRAS,"Avenida Antonio Carlos Magalhaes, 20 - Centro, Maetinga - BA, 46255000",7734722138,01/12/2006,MDS,Google,-38.4665723,-12.9856448
29165094568,Itapicuru,2916500,BA,CREAS,CREAS,"Avenida Antonio Carlos MagalhÃ£es, 481 - Centro, Itapicuru - BA, 48475-000",(75) 3430-2273,03/12/2010,MDS,Google,-38.2186849,-11.3126924
35274094450,Lucélia,3527405,SP,CREAS,CREAS,"Avenida Antonio Chavareli, 1376 - Centro, Lucélia - SP, 17780-000",(18) 3551-1362,09/12/2010,MDS,Google,-51.0150558,-21.7289765
31136015222,Careaçu,3113602,MG,CRAS Centro de Referencia em Assistencia Social,CRAS,"Avenida Antonio Florêncio Nogueira, 336 - Centro, Careaçu - MG, 37582000",3534521445,05/05/2009,MDS,Google,-45.699541,-22.047235
42182505081,Timbó Grande,4218251,SC,CRAS -Centro de Referência de Assistencia Social,CRAS,"Avenida Antonio Furtado, 516 - CENTRO, Timbó Grande - SC, 89545000",4932521726,08/09/2008,MDS,Google,-50.6727535,-26.6146338
41171098486,Nova Londrina,4117107,PR,CREAS,CREAS,"Avenida Antonio Ormenze, 375 - Vila Operaria, Nova Londrina - PR, 87970-000",(44) 3432-1519,04/04/2016,MDS,Google,-52.9831633,-22.7596252
12613900377,Serra Talhada,2613909,PE,CREAS - Centro de ReferÃªncia Especializado de AssistÃªncia Social,CREAS,"Avenida Antonio RomÃ£o de Farias, 129 - Bom Jesus, Serra Talhada - PE, 56906-170",(87) 3831-5214,17/08/2001,MDS,Google,-38.3084759,-7.987524799999999
41103000227,Inajá,4110300,PR,CRAS - CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL,CRAS,"Avenida Antonio Veiga Martins, 0 - CENTRO, Inajá - PR, 87670000",4434401513,01/04/2004,MDS,Google,-52.1979169,-22.7515333
35136098150,Cunha,3513603,SP,CREAS /Reconstruindo Caminhos,CREAS,"Avenida AntÃ´nio Luiz Monteiro, 670 - FalcÃ£o, Cunha - SP, 12530-000",(12) 9961-1788,22/09/2014,MDS,Google,-44.9605583,-23.0653799
42124032921,Pedras Grandes,4212403,SC,CRAS,CRAS,"Avenida Arcanjo Gabriel, 959 - Centro, Pedras Grandes - SC, 88720000",4836590473,25/05/2011,MDS,Google,-49.1842739,-28.4358254
35365097450,Paulínia,3536505,SP,CREAS PAULÃNIA,CREAS,"Avenida Argentina, 265 - Jardim AmÃ©rica, Paulínia - SP, 13140-705",(19) 3833-1863,13/03/2013,MDS,Google,-47.1476505,-22.7733708
15218903261,Rubiataba,5218904,GO,CREAS - Centro de ReferÃªncia Especializado da AssistÃªncia Social de Rubiataba,CREAS,"Avenida Aroeira, 3 - Setor Centro, Rubiataba - GO, 76350-000",(62) 3325-3747,01/07/2010,MDS,Google,-49.80532909999999,-15.1660015
43204098414,Serafina Corrêa,4320404,RS,CREAS,CREAS,"Avenida Arthur Oscar - Anexo 03, 2099 - centro, Serafina Corrêa - RS, 99250-000",(54) 3444-1169,03/08/2015,MDS,Google,-51.93226010000001,-28.7119229
29169002996,Itiruçu,2916906,BA,CRAS CENTRO DE REFERÊNCIA  DE ASSISTÊNCIA  SOCIAL,CRAS,"Avenida Artur Inácio, 0 - CENTRO, Itiruçu - BA, 45350000",7335381297,01/03/2005,MDS,Google,-40.1454701,-13.5337424
14115103371,Mariluz,4115101,PR,CREAS - Centro Referencia Especializado da Assistencia Social,CREAS,"Avenida Av MarÃ­lia, 2203 - Centro, Mariluz - PR, 87470-000",(44) 3435-2478,25/06/2010,MDS,Google,-53.14639880000001,-23.9914048
12504001016,Campina Grande,2504009,PB,CREAS - I,CREAS,"Avenida Av, Amazonas, 65 - Liberdade, Campina Grande - PB, 58414-280",(83) 3310-6680,01/06/2001,MDS,Google,-35.8894167,-7.239247599999999
35503098790,São Paulo,3550308,SP,CREAS Ermelino Matarazzo,CREAS,"Avenida Av, Boturussu, 1626 - Ermelino Matarazzo, São Paulo - SP, 03802-010",(11) 2541-7882,01/08/2017,MDS,Google,-46.4829819,-23.4943125
33010096838,Campos dos Goytacazes,3301009,RJ,CREAS III,CREAS,"Avenida Av, JosÃ© Alves de Azevedo, 216 - CENTRO, Campos dos Goytacazes - RJ, 28025-497",(22) 98175-0820,11/05/2011,MDS,Google,-41.3271078,-21.7589019
12103400197,Coelho Neto,2103406,MA,CREAS - COELHO NETO - MA,CREAS,"Avenida Av, Marechal Cordeiro de Farias, 0 - Centro, Coelho Neto - MA, 65620-000",(98) 3473-1121,12/01/2005,MDS,Google,-43.0062449,-4.2566044
11100253093,Presidente Médici,1100254,RO,CREAS - FLORESCER,CREAS,"Avenida Av, Porto Velho, 1108 - CENTRO, Presidente Médici - RO, 76916-000",(69) 3471-1087,10/09/2009,MDS,Google,-61.9060935,-11.1746736
31522094542,Porteirinha,3152204,MG,CREAS PORTAS ABERTAS,CREAS,"Avenida Av: Arthur Bernardes, 555 - Centro, Porteirinha - MG, 39520-000",(38) 3831-1447,15/07/2010,MDS,Google,-43.0240355,-15.7389275
26013098858,Barra de Guabiraba,2601300,PE,CREAS - Maria JosÃ© Cabral dos Santos - Dona ZÃ©,CREAS,"Avenida Avenida Afonso Alves, 246 - Nova EsperanÃ§a, Barra de Guabiraba - PE, 55690-000",(81) 99449-3212,20/02/2018,MDS,Google,-35.661298,-8.41636
29232093688,Oliveira dos Brejinhos,2923209,BA,CREAS OLIVEIRA DOS BREJINHOS,CREAS,"Avenida Avenida Almerindo Teixeira de Almeida, 0 - VILA MARIA, Oliveira dos Brejinhos - BA, 47530-000",(77) 3642-2025,05/11/2010,MDS,Google,-42.8920124,-12.3203942
29026097856,Baixa Grande,2902609,BA,CREAS,CREAS,"Avenida Avenida Castelo Branco, 288 - Salgadinho, Baixa Grande - BA, 44620-000",(74) 3258-1682,16/12/2013,MDS,Google,-40.1679045,-11.9599871
53001098956,Brasília,5300108,DF,CREAS NUCLEO BANDEIRANTE,CREAS,"Avenida Avenida Central, Ãrea Especial, Lote E, 0 - NÃºcleo Bandeirante, Brasília - DF, 71700-000",(61) 3386-8378,20/08/2017,MDS,Google,NA,NA
15000253205,Alcinópolis,5000252,MS,CREAS - ALCINOPOLIS,CREAS,"Avenida Avenida Darlindo Jose Carneiro, 977 - Centro, Alcinópolis - MS, 79530-000",(67) 3260-1163,30/07/2010,MDS,Google,-53.7076705,-18.3255594
13304900746,São Gonçalo,3304904,RJ,CREAS Arsenal,CREAS,"Avenida Avenida Doutor EugÃªnio Borges, 0 - TribobÃ³, São Gonçalo - RJ, 24751-000",(21) 3605-1570,01/06/2012,MDS,Google,-42.9898935,-22.8778288
11100021119,Ariquemes,1100023,RO,CREAS JAMARI,CREAS,"Avenida Avenida Jamari, 4615 - SETOR 2, Ariquemes - RO, 76873-125",(69) 3536-8098,01/08/2009,MDS,Google,-63.02031040000001,-9.9247938
42128099020,Balneário Piçarras,4212809,SC,CREAS BALNEÃRIO PIÃ‡ARRAS,CREAS,"Avenida Avenida JoÃ£o Figueiredo, 1194 - Centro, Balneário Piçarras - SC, 88380-000",(47) 3347-1207,01/01/2019,MDS,Google,-48.6672021,-26.7729561
32051798854,Vila Valério,3205176,ES,CREAS VIVA,CREAS,"Avenida Avenida Padre Francisco, 472 - Centro, Vila Valério - ES, 29785-000",(27) 3728-1000,05/02/2018,MDS,Google,-40.3906218,-19.0039143
13123703113,Engenheiro Caldas,3123700,MG,CREAS centro de referencia especializado de assistencia social de engenheiro caldas,CREAS,"Avenida Avenida Padre joÃ£o Pina do Amaral, 384 - CENTRO, Engenheiro Caldas - MG, 35130-000",(33) 9916-0681,26/11/2007,MDS,Google,-42.0433112,-19.2005804
43134099008,Novo Hamburgo,4313409,RS,CREAS VIVA MULHER,CREAS,"Avenida Avenida Pedro Adams Filho, 5836 - Centro, Novo Hamburgo - RS, 93520-627",(51) 3097-9482,02/01/2019,MDS,Google,-51.1306812,-29.6811639
42142094294,Quilombo,4214201,SC,CREAS - CENTRO DE REFERENCIA ESPECIALIZADO DE ASSISTÃŠNCIA SOCIAL,CREAS,"Avenida Avenida Primo Alberto Bodanese, 980 - Centro, Quilombo - SC, 89850-000",(49) 3346-3470,28/01/2011,MDS,Google,-52.7164808,-26.7315641
41115093608,Ivaiporã,4111506,PR,CREAS,CREAS,"Avenida Avenida Souza Naves, 1930 - Centro, Ivaiporã - PR, 86870-000",(43) 3472-4860,21/12/2010,MDS,Google,-51.6676885,-24.2392878
13202100207,Ecoporanga,3202108,ES,"CREAS CENTRO DE REFERENCIA ESPECIALIZADO DE ASSISTÃŠNCIA SOCIAL ECOPORANGA - ESP, SANTO",CREAS,"Avenida Avenida SÃ£o Francisco, 269 - VILA NOVA, Ecoporanga - ES, 29850-000",(27) 3755-1712,01/09/2008,MDS,Google,-40.8294191,-18.3813544
12913602282,Ilhéus,2913606,BA,CREAS,CREAS,"Avenida Avenida UberlÃ¢ndia, 555 - Malhado, Ilhéus - BA, 45651-314",(73) 3231-8208,10/04/2001,MDS,Google,-39.04492219999999,-14.7851779
11100051514,Cerejeiras,1100056,RO,CREAS - Cerejeiras,CREAS,"Avenida Avenida dos Estados, 2103 - MARANATA, Cerejeiras - RO, 76997-000",(69) 3342-4012,04/08/2008,MDS,Google,-60.81762800000001,-13.1880771
26028097026,Buíque,2602803,PE,CREAS,CREAS,"Avenida Ayrton Senna, 0 - CENTRO, Buíque - PE, 56520-000",(87) 3855-2516,20/01/2007,MDS,Google,-37.1687339,-8.679758099999999
11400470371,Rorainópolis,1400472,RR,CREAS - Centro de Referencia Especializado de Assistencia Social,CREAS,"Avenida Ayrton Senna, 0 - SuelÃ¢ndia, Rorainópolis - RR, 69373-000",(95) 3238-1545,26/05/2006,MDS,Google,-60.43522859999999,0.9391392000000001
15105250597,Lucas do Rio Verde,5105259,MT,CREAS - CENTRO DE REFERÃŠNCIA ESPECIALIZADO DA ASSISTÃŠNCIA SOCIAL,CREAS,"Avenida BAHIA, 218 - JARDIM DAS PALMEIRAS, Lucas do Rio Verde - MT, 78455-000",(65) 3549-2565,01/01/2006,MDS,Google,-55.90305530000001,-13.075056
26055098738,Ferreiros,2605509,PE,CREAS,CREAS,"Avenida BARAO DE ITAMBE, 14 - CENTRO, Ferreiros - PE, 55880-000",(81) 3657-1149,15/05/2017,MDS,Google,-35.2469129,-7.451027999999999
14211901125,Palhoça,4211900,SC,CREAS CENTRO DE REFERENCIA ESPECIALIZADO DE ASSISTENCIA SOCIAL - CREAS,CREAS,"Avenida BARAO DO RIO BRANCO, 763 - CENTRO, Palhoça - SC, 88130-101",(48) 3220-0423,24/04/2006,MDS,Google,-48.66682770000001,-27.6405661
11400233490,Caroebe,1400233,RR,CREAS CAROEBE,CREAS,"Avenida BARBARA DA CONCEIÃ‡ÃƒO, 54 - CENTRO, Caroebe - RR, 69378-000",(95) 98803-4765,29/10/2010,MDS,Google,NA,NA
15205903353,Corumbaíba,5205901,GO,CREAS / CORUMBAIBA,CREAS,"Avenida BARÃƒO DO RIO BRANCO, 1020 - CENTRO, Corumbaíba - GO, 75680-000",(64) 9279-7271,13/09/2010,MDS,Google,-48.5618246,-18.1413973
52207094100,Sítio d'Abadia,5220702,GO,CREAS SITIO D'ABADIA,CREAS,"Avenida BELA VISTA, 0 - CENTRO, Sítio d'Abadia - GO, 73990-000",(61) 99625-9709,26/06/2010,MDS,Google,-46.2536417,-14.8043306
41278598572,Três Barras do Paraná,4127858,PR,CREAS,CREAS,"Avenida BRASIL, 113 - CENTRO, Três Barras do Paraná - PR, 85485-000",(45) 3235-1240,01/09/2016,MDS,Google,-53.17787370000001,-25.4215924
14103603414,Cambará,4103602,PR,CREAS CAMBARA,CREAS,"Avenida BRASIL, 1397 - CENTRO, Cambará - PR, 86390-000",(43) 3532-4161,02/08/2010,MDS,Google,-50.0723515,-23.0450837
13529000705,Marília,3529005,SP,CREAS - Centro de ReferÃªncia Especializado de AssistÃªncia Social,CREAS,"Avenida BRASIL, 214 - CENTRO, Marília - SP, 17509-052",(14) 3413-9118,28/11/2007,MDS,Google,-49.9472617,-22.2150121
14101802934,Araucária,4101804,PR,CREAS,CREAS,"Avenida BRASIL, 298 - CENTRO, Araucária - PR, 83702-230",(41) 3901-5224,02/02/2009,MDS,Google,-49.399822,-25.594679
15214500265,Nerópolis,5214507,GO,CREAS NEROPOLIS,CREAS,"Avenida BRASIL, AREA 01, 0 - SAO PAULO, Nerópolis - GO, 75460-000",(62) 3513-4096,22/03/2009,MDS,Google,-46.63330939999999,-23.5505199
15100350012,Alto Boa Vista,5100359,MT,CREAS CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL,CREAS,"Avenida BRASIL,, 864 - CENTRO, Alto Boa Vista - MT, 78665-000",(66) 3539-1011,01/03/2006,MDS,Google,-51.3787464,-11.6793399
14124021077,Santa Tereza do Oeste,4124020,PR,CREAS - CENTRO DE REFERÃŠNCIA ESPECIALIZADO DE ASSISTÃŠNCIA SOCIAL,CREAS,"Avenida BRASILIA, 1025 - CENTRO, Santa Tereza do Oeste - PR, 85825-000",(45) 3124-1030,02/01/2006,MDS,Google,-53.6282393,-25.0612664
26024098798,Brejão,2602407,PE,CREAS  Maria JosÃ© dos Santos  Calado,CREAS,"Avenida Bacharel Francisco Pereira Lopes, 0 - Centro, Brejão - PE, 55350-000",(87) 3789-1254,19/09/2017,MDS,Google,-36.5663644,-9.0295682
43197302830,São Valério do Sul,4319737,RS,CRAS - SÃO VALERIO DO SUL,CRAS,"Avenida Balduino Weiler, 621 - CENTRO, São Valério do Sul - RS, 98595000",5536172190,01/01/2007,MDS,Google,-53.9362338,-27.7874984
52048502250,Campo Limpo de Goiás,5204854,GO,CRAS ALBERTINA CARVALHO,CRAS,"Avenida Baltazar cardoso Ribeiro, 555 - Jardim Sol De Verão, Campo Limpo de Goiás - GO, 75160000",6233451516,01/01/2007,MDS,Google,-49.0880741,-16.2977708
31458032077,Onça de Pitangui,3145802,MG,CRAS DR. JOSE LUIZ LADEIRA BUENO,CRAS,"Avenida Bandeirantes, 23 - Bela Vista, Onça de Pitangui - MG, 35655000",37996609121,06/05/2011,MDS,Google,-44.8092517,-19.7423265
12933301098,Vitória da Conquista,2933307,BA,CREAS CENTRAL,CREAS,"Avenida Bartolomeu de GusmÃ£o, 700 - Jurema, Vitória da Conquista - BA, 45000-000",(77) 3422-8200,21/02/2008,MDS,Google,-40.8426692,-14.858668
15032094238,Igarapé-Açu,1503200,PA,CREAS,CREAS,"Avenida BarÃ£o do Rio Branco, 1825 - CENTRO, Igarapé-Açu - PA, 68725-000",(91) 3441-1304,27/10/2010,MDS,Google,-47.6064684,-1.1293303
26079004058,Jaboatão dos Guararapes,2607901,PE,CRAS VILA RICA,CRAS,"Avenida Barão de Lucena S/N, 1 - Centro, Jaboatão dos Guararapes - PE, 54000000",8134769913,01/11/2005,MDS,Google,-35.0233559,-8.1140022
15080093956,Tomé-Açu,1508001,PA,CREAS,CREAS,"Avenida Benigno Goes Filho, 0 - Centro, Tomé-Açu - PA, 68680-000",(91) 3727-1330,20/12/2010,MDS,Google,-48.1465437,-2.4169887
43053597972,Charqueadas,4305355,RS,CREAS,CREAS,"Avenida Bento GonÃ§alves Sala 01, 929 - Centro, Charqueadas - RS, 96745-000",(51) 39858-8505,23/05/2014,MDS,Google,-51.6255787,-29.955139
14323001357,Viamão,4323002,RS,CREAS CENTRO DE REFERENCIA ESPECIALIZADA DE ASSISTENCIA SOCIAL,CREAS,"Avenida Bento GonÃ§alves, 653 - CENTRO, Viamão - RS, 94410-400",(51) 3485-1596,01/10/2006,MDS,Google,-51.0291619,-30.0806692
11703860219,Cariri do Tocantins,1703867,TO,CREAS - CENTRO DE REFERENCIA ESPECIALIZADO DE ASSISTENCIA SOCIAL,CREAS,"Avenida Bernardo SayÃ£o, 0 - CENTRO, Cariri do Tocantins - TO, 77453-000",(63) 3383-1299,01/02/2006,MDS,Google,-49.1607298,-11.8921365
35204497940,Ilha Solteira,3520442,SP,CREAS,CREAS,"Avenida Brasil Norte, 470 - zona norte, Ilha Solteira - SP, 15385-000",(18) 3742-3587,07/05/2014,MDS,Google,-51.3403466,-20.4246354
15100800172,Apiacás,5100805,MT,CREAS - FAROL,CREAS,"Avenida Brasil, 0 - Bom Jesus, Apiacás - MT, 78595-000",(66) 3593-1732,27/12/2001,MDS,Google,-57.3936392,-9.5634309
13552400209,Sumaré,3552403,SP,CREAS CENTRO DE REFERENCIA ESPECIALIZADO DE ASSISTENCIA SOCIAL DE SUMARÃ‰,CREAS,"Avenida Brasil, 1111 - Jd, SeminÃ¡rio, Sumaré - SP, 13177-310",(19) 3399-5900,01/06/2006,MDS,Google,-47.2253895,-22.8126352
11100181545,Pimenta Bueno,1100189,RO,CREAS,CREAS,"Avenida Brasil, 1216 - seringal, Pimenta Bueno - RO, 76970-000",(69) 3451-2439,01/01/2009,MDS,Google,-61.1761626,-11.6766921
42022037671,Benedito Novo,4202206,SC,CRAS,CRAS,"Avenida Brasil, 163 - CENTRO, Benedito Novo - SC, 89124000",4733854693,02/09/2013,MDS,Google,-49.3590855,-26.7867715
43206030211,Severiano de Almeida,4320602,RS,CRAS SEVERIANO,CRAS,"Avenida Brasil, 168 - CENTRO, Severiano de Almeida - RS, 99810000",5435251356,01/01/2011,MDS,Google,-52.1160667,-27.4333463
11000515040,Cerejeiras,1100056,RO,CRAS - Casa das familias Getulina Sato de Oliveira,CRAS,"Avenida Brasil, 2140 - Jardim São Paulo, Cerejeiras - RO, 76997000",6933422137,01/09/2009,MDS,Google,-61.2801996,-13.2109867
41222096364,Rio Branco do Sul,4122206,PR,CREAS,CREAS,"Avenida Brasil, 31 - Wosch, Rio Branco do Sul - PR, 83540-000",(41) 3973-8467,20/03/2011,MDS,Google,-49.3068647,-25.188158
14128401189,Uraí,4128401,PR,CREAS centro de referencia especializado da assistencia social,CREAS,"Avenida Brasil, 528 - CENTRO, Uraí - PR, 86280-000",(43) 3541-2060,01/06/2006,MDS,Google,-50.7946643,-23.2003535
41071595834,Diamante D'Oeste,4107157,PR,CREAS,CREAS,"Avenida Brasil, 66 - Centro, Diamante D'Oeste - PR, 85896-000",(45) 3272-1347,01/02/2007,MDS,Google,-54.10465809999999,-24.9435987
15221401629,Trindade,5221403,GO,CREAS - CENTRO DE REFERÃŠNCIA ESPECIALIZADO DE ASSISTÃŠNCIA SOCIAL,CREAS,"Avenida Brasilia, 324 - Jardim Salvador, Trindade - GO, 75380-000",(62) 3506-7067,10/02/2001,MDS,Google,-49.4839387,-16.6558926
52003001733,Alexânia,5200308,GO,CRAS - CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL,CRAS,"Avenida Brasilia, 338 - Setor Central, Alexânia - GO, 72930000",6233363354,01/12/2005,MDS,Google,-49.21318249999999,-18.4130523
52018098860,Aragoiânia,5201801,GO,CREAS,CREAS,"Avenida BrasÃ­lia, 2 - Centro, Aragoiânia - GO, 75360-000",(62) 3550-2319,28/07/2017,MDS,Google,-49.4525698,-16.9116704
35050037485,Barão de Antonina,3505005,SP,CRAS,CRAS,"Avenida Brasília, 1154 - centro, Barão de Antonina - SP, 18490000",1535731205,12/06/2013,MDS,Google,-49.563341,-23.6281601
29040002883,Boninal,2904001,BA,CRAS,CRAS,"Avenida Brito, 159 - Centro, Boninal - BA, 46740000",7533302046,01/10/2006,MDS,Google,-41.8300829,-12.7058359
53001002875,Brasília,5300108,DF,CRAS RECANTO DAS EMAS,CRAS,"Avenida Buritis Quadra 602 Área especial lote 01, 0 - RECANTO DAS EMAS, Brasília - DF, 72640200",6133321482,01/07/2005,MDS,Google,-48.040786,-15.9582634
12109452429,Raposa,2109452,MA,CREAS - CENTRO DE REFERENCIA ESPECIALIZADO DE ASSISTENCIA SOCIAL,CREAS,"Avenida CAFETEIRA, 299 - VILA BOM VIVER, Raposa - MA, 65138-000",(98) 3239-1019,18/01/2007,MDS,Google,-44.1063054,-2.443155
31155098088,Caxambu,3115508,MG,CREAS ROBSON ESTERQUE DE MENEZES,CREAS,"Avenida CAMILO SOARES, 410 - CENTRO, Caxambu - MG, 37440-000",(35) 3341-5290,12/06/2014,MDS,Google,-44.9355142,-21.9825006
12403100029,Currais Novos,2403103,RN,CREAS - CENTRO DE REFERÃŠNCIA ESPECIALIZADO DA ASSISTÃŠNCIA SOCIAL,CREAS,"Avenida CANDIDO DANTAS DE ARAÃšJO, 844 - PARQUE DOURADO, Currais Novos - RN, 59380-000",(84) 3405-2758,03/01/2006,MDS,Google,-36.516192,-6.253815200000001
